index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,labels,parkingSpace,highlight,newDevelopmentFinished
36,103489757,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/70/d8/1206836904.jpg,CSUR-191223,41,2,296000.0,flat,sale,84.0,True,2,1,La Caleta - La Viña,Cádiz,Cádiz,La Caleta - La Viña,es,36.5318377,-6.3017885,False,https://www.idealista.com/inmueble/103489757/,2007,"VIVIENDA REFORMADA EN ZONA CAMPO DEL SUR. La reforma de la vivienda ha conseguido destacar algunas de las características más atractivas de una vivienda antigua de Cádiz. Sus techos altos con vigas vistas, sus suelos hidráulicos y algunas zonas de piedra ostionera en la pared. Es una vivienda con una estética impecable de la que disfrutar. Ideal para una pareja, para pasar temporadas, para vivir,. en definitiva para disfrutar de Cádiz. No lo pienses más, llámanos y concertamos una visita. CARACTERÍSTICAS: Piso en Cádiz zona LA CALETA - LA VIÑA, 84 m. de superficie, 2 habitaciones dobles, un baño, propiedad reformada, cocina equipada, orientación oeste, suelo de hidráulico. Extras: armarios empotrados, balcón, muebles, techos altos, autobuses, céntrico, centros médicos, colegios, costa, hospitales, parques, supermercados Gastos de comunidad: 38 Eur.  Venta: 296.000€ De acuerdo con lo prevenido en el Decreto 218/2005, de 11 de octubre, se informa al cliente que los Gastos Notariales, Registrales, impuesto de transmisiones (ITP), Honorarios de intermediación, Gastos financieros, y otros gastos inherentes a la compraventa no están incluidos en el precio.",False,good,False,False,3524.0,{'typology': 'flat'},"{'subtitle': 'La Caleta - La Viña, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
37,101580403,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/31/c8/1170084723.jpg,189,26,2,265000.0,flat,sale,115.0,True,3,1,Mentidero - Teatro Falla - Alameda,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,36.5361683,-6.3027289,False,https://www.idealista.com/inmueble/101580403/,2372,"Magnífico piso en el casco histórico de cádiz, con un diseño muy actual, exclusivo y de altas calidades.  busca propitario para sacarle gran rentabilidad por su perfecta ubicación cercana (a pocos pasos) de universidades/colegios, a su histórica playa la caleta, al gran teatro falla, plaza del mentidero, parque genoves, la viña. Etc etc y si lo que buscas es un hogar tranquilo, luminoso, bién ubicado y que lo único que tengas que hacerle sea nada más entrar, sentarte a descansar. Este es el tuyo. El inmueble está completamente reformado con muy buen gusto, diseño actual y exclusivo, hecho a conciencia y con mucho mimo. 115m2 construidos distribuidos de la siguiente manera; - luminoso distribuidor que da acceso a las distintas estancias. - un amplio salón comedor de 35m2 con una espectacular cocina americana de diseño totalmente equipada. - 3 amplios dormitorios, el principal con un gran armario empotrado. - 1 baño completo con bañera. Aire acondicionado en distintas estancias. Puertas de madera. Suelo gres imitando el parquet. Paredes de perlita en toda la casa. Ventanas de climalit techos de escayola. Extremadamente luminoso. Instalación de tuberias y electricidad nuevas. Como decía, una casa para entrar a vivir, disfrutar de ella y del entorno privilegiado de una ciudad con 3000 años de historia, que cuentan sus calles de esquina a esquina. No se pierda esta oportunidad y pidanos una cita y/o asesoramiento. En cumplimiento del decreto de la junta de andalucía 218/2005 de 11 de octubre, se informa al cliente que los gastos notariales, registrales, impuestos, comisiones de agencia y demás gastos inherentes a la compraventa no están incluidos en el precio.",False,good,False,False,2304.0,{'typology': 'flat'},"{'subtitle': 'Mentidero - Teatro Falla - Alameda, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
38,104169788,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/3a/fd/1211913986.jpg,,16,2,295000.0,flat,sale,141.0,True,3,2,Calle Fernández Shaw s/n,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5317247,-6.2988209,True,https://www.idealista.com/inmueble/104169788/,1785,"Bienvenidos a Avia Inmobiliaria. Magnífico piso en venta en el Centro de Cádiz, para poder pasear por el precioso ambiente del Centro de la ciudad. Cerca del Mercado de Abastos, comercios, supermercados, restaurantes, sin necesidad de tener que utilizar el coche. Cerca de transporte público. La vivienda está totalmente reformada y consta de: - 3 Dormitorios ( 1 Tipo Suite ). - 2 Baños de diseño con ducha de obra, y uno de ellos con hidromasaje. - Preciosa Cocina de diseño con concepto abierto y encimera de Silestone. - Amplio Salón Comedor con mucha luz y balcón a la calle. - Preinstalación de Aire Acondicionado y Calefacción. - Trastero. - Azotea para poder hacer barbacoa en las noches de verano.",False,good,False,False,2092.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso en Calle Fernández Shaw s/n'}",False,False,False,False,False,False,,,,
39,103457338,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/e5/a0/1190110945.jpg,663,44,2,294000.0,flat,sale,90.0,True,2,1,La Caleta - La Viña,Cádiz,Cádiz,La Caleta - La Viña,es,36.5301542,-6.3016706,False,https://www.idealista.com/inmueble/103457338/,1900,"Cadiz Hogar les ofrece este magnífico piso recién reformado y listo para reestrenar en la zona del Campo del Sur, muy cerca del Mercado Central. La vivienda cuenta con dos estupendos dormitorios con balcón a la calle, un amplísimo salón comedor con cocina americana a estrenar y un coqueto cuarto de baño. La vivienda tiene características únicas en cuanto a la amplitud de los espacios, la tremenda luz que le proporcionan sus 4 balcones y ventanas a la calle y la magnífica galería interior a la finca, que le aportan claridad y ventilación a todas y cada una de la estancias. Destaca también, a su vez, la magnífica reforma realizada y el mobiliario completo con que se ofrece la vivienda, donde se mezclan piezas antiguas de gran valor constructivo y estético, fantásticamente recuperadas, junto con elementos artísticos y elementos modernos de gran calidad. La finca no cuenta con ascensor pero es extremadamente tranquila y el lugar es privilegiado, ya que se encuentra a pocos metros caminando del Mercado Central de abastos, de la playa de la Caleta y del Barrio de la Viña. Cuenta en sus alrededores con todos los servicios básicos y muchos atractivos, como tiendas, supermercados, restaurantes, bares, farmacias, colegios, etc. (2ª Planta). En cumplimiento del decreto de la Junta de Andalucía 218/2005 del 11 de Octubre, se le informa al cliente que los gastos notariales, registrales, ITP, honorarios de la agencia y otros gastos inherentes a la compra-venta no están incluidos en el precio.",False,good,False,False,3267.0,{'typology': 'flat'},"{'subtitle': 'La Caleta - La Viña, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
40,103959869,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/94/d8/1207449983.jpg,667,25,3,180000.0,flat,sale,102.0,False,3,1,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5340523,-6.2985722,False,https://www.idealista.com/inmueble/103959869/,1940,"Cadiz Hogar les ofrece esta amplia vivienda situada en pleno dentro de Cádiz, a pocos metros del Mercado Central y la calle Ancha. La vivienda es muy luminosa y consta de unos 102 m2 construidos, que se distribuyen en tres habitaciones, un cuarto de baño, cómodo salón y cocina amueblada. Tiene una ubicación excelente, pero se encuentra en una finca tranquila y silenciosa. La vivienda es interior, pero muy soleada y ventilada. La finca está muy bien conservada y carece de ascensor. Es una estupenda ocasión para adquirir un piso ideal para una como inversión o para crear su nuevo hogar. (3ª Planta)  -En cumplimiento del decreto de la Junta de Andalucía 218/2005 del 11 de Octubre, se le informa al cliente que los gastos notariales, registrales, ITP, honorarios de la agencia y otros gastos inherentes a la compra-venta no están incluidos en el precio. -.",False,good,False,False,1765.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
41,100891755,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/cb/76/1102398065.jpg,1933/507,59,bj,345000.0,flat,sale,120.0,True,3,2,Calle Tolosa Latour,Cádiz,Cádiz,Zona Bahía Blanca,es,36.5215504,-6.2829246,False,https://www.idealista.com/inmueble/100891755/,31,"NO COBRAMOS HONORARIOS AL COMPRADOR POR ESTE INMUEBLE. TRATO DIRECTO CON LA PROPIEDAD, TOTAL TRANSPARENCIA. Y SI NECESITAS MEJOR FINANCIACIÓN TE AYUDAMOS A CONSEGUIRLA, SIN COSTE PARA TI.  Alfa Inmobiliaria vende Piso EXTERIOR, con PLAZA DE PARKING subterránea incluida en el precio. Es un BAJO ENTREPLANTA, con una cómoda y adecuada altura desde el suelo, que garantiza un máximo confort e independencia. Dispone de dos ASCENSORES. Y situada a sólo 500 metros de la mejor PLAYA del sur de Europa!. PRECIO NEGOCIABLE.  El edificio se encuentra integrado en Urbanización PRIVADA, gozando de la mejor TRANQUILIDAD y ausencia de ruidos, con una excelente localización, próxima al centro histórico y escasos metros de la Playa y de su paseo marítimo, disponiendo a su vez de espaciosas ZONAS COMUNES, además de poseer las ventajas y comodidades, derivadas de una reciente construcción. Incluye video portero-automático, aparcamiento exterior para visitas, servicios comunes de limpieza y mantenimiento comunitario, gas natural y accesibilidad total para personas con movilidad reducida. La vivienda posee gran LUMINOSIDAD, con una orientación principal noreste. Podrá usted disfrutar de la LUZ natural durante la totalidad de la jornada entorno a sus ciento veinte metros cuadrados. Su salón-comedor es de destacar, de gran dimensión, y es óptimo para pasar sus mejores jornadas entre familiares y amigos. La DISTRIBUCIÓN de la vivienda es acogedora, con un gran pasillo central que reparte las estancias, entre las que destacamos las posibilidades de sus TRES amplios dormitorios dobles, DOS baños, uno con placa de ducha y otro con bañera, además de una bonita COCINA con ZONA de LAVADERO. Entres sus CALIDADES destacamos sus ventanas de aluminio y su original y conservado suelo de terrazo. Dispone de cuatro excelentes ARMARIOS EMPOTRADOS, uno en cada respectivo dormitorio y un gran armario en pasillo. Se encontrará con una vivienda cómoda por las dimensiones de todas sus estancias, que incluyen una zona adaptable como lugar de lavado y planchado y que le facilitará la realización de otras tareas domésticas. El piso se encuentra en perfecto estado de conservación y el estado de mantenimiento de la finca es excelente, sometiéndose continuamente a tareas y obras de mejoras. Otro aspecto a destacar es su UBICACIÓN. Se considera una vivienda bien comunicada, muy próxima a las estaciones de trenes de Cádiz y San Severiano, con conexiones directas a varias líneas de autobuses urbanos y a escasa distancia de la Estación de Autobuses interurbanos de Cádiz. Igualmente usted podrá desplazarse mediante medios de transportes alternativos, tales como bicicletas y monopatines eléctricos, ya que el circuito de carril-bici de la ciudad de Cádiz recorre la zona a escasos metros de esta vivienda. No obstante, podrá decidir pasear por sus zonas peatonales y llegar en pocos minutos al centro histórico de Cádiz y a las mejores playas urbanas. También tendrá facilidad para realizar sus compras cotidianas y extraordinarias, ya que se encuentra a escasos metros de espacios comerciales de prestigio, (Mercadona, Corte Inglés Bahía de Cádiz, Aldi etc.). Igualmente dispondrá próximo a su ENTORNO todos los servicios de proximidad, incluyendo colegios, centros médicos, farmacias, clínicas dentales y todos los centros y servicios administrativos de la capital. En definitiva una gran vivienda para usted y su familia que podrá adaptar fácilmente a sus necesidades, y con la seguridad de una plaza de aparcamiento privada para su vehículo, disponible en cualquier época del año. ¡Compruébelo! Sin honorarios ni comisiones para al comprador. Hoja informativa. No incluidos Gastos de Notaría, Registros e Impuestos. (c) Descripción Originaria de Alfa Invest Cádiz.",True,good,False,True,2875.0,{'typology': 'flat'},"{'subtitle': 'Zona Bahía Blanca, Cádiz', 'title': 'Piso en Calle Tolosa Latour'}",True,False,True,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",{'groupDescription': 'Destacado'},
42,104002664,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/25/0d/1206859891.jpg,,23,6,330000.0,flat,sale,128.0,True,4,2,Zona San José - Varela,Cádiz,Cádiz,Zona San José - Varela,es,36.5208398,-6.2833955,False,https://www.idealista.com/inmueble/104002664/,107,"ZONA COLEGIO LAS ESCLAVAS. Oportunidad de CUATRO dormitorios. Les ofrecemos una vivienda de cuatro dormitorios (el tipo de vivienda más demandado) en una ubicación ideal, junto a colegios muy demandados de la ciudad, junto a supermercados, cerca de zona comercial y de ocio y a escasos cinco minutos andando de la maravillosa playa de Santa María del Mar. Una de las características más destacables de la vivienda es su LUZ, que entra por todas sus ventanas, dado que la vivienda es toda exterior, teniendo ventilación todas y cada una de las estancias de la vivienda. También al estar orientada de norte a sur, goza de ventilación cruzada. Tiene muchas posibilidades de redistribución y reforma, para que usted pueda adecuar a su gusto o necesidades la vivienda. Tiene salón, con amplísima cocina con gran terraza lavadero, amueblada con dos alacenas. Además tiene tres amplios dormitorios dobles (el principal de gran dimensión), todos con armarios empotrados. Uno de ellos tiene una terraza cerrada y acristalada. Cuarto de baño con plato de ducha, exterior a la calle y cuarto de aseo, con ventilación a terraza. Otro aspecto muy interesante, es que recientemente se han remodelado íntegramente las zonas comunes del edificio, que le dan valor añadido a la vivienda y no hay derramas pendientes. Comparativamente con inmuebles a la venta en la zona, esta vivienda tiene un precio de venta muy competitivo. Por mandato expreso de los propietarios, gestionamos esta vivienda en EXCLUSIVA, por lo que rogamos no molesten a los mismos ni al vecindario. No dude en llamarnos para visitarla. De acuerdo con el Decreto 218/2005, de 11 de octubre, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, honorarios de intermediación, gastos financieros, y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda.",False,renew,False,True,2578.0,{'typology': 'flat'},"{'subtitle': 'Zona San José - Varela, Cádiz', 'title': 'Piso'}",True,False,True,False,False,False,,,,
43,103933299,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/9f/2f/1204678860.jpg,I2401,20,3,292000.0,flat,sale,109.0,True,3,2,Avenida de la sanidad,Cádiz,Cádiz,Zona San José - Varela,es,36.5140399,-6.2785423,False,https://www.idealista.com/inmueble/103933299/,953,"Ponemos en venta este magnifico piso de 3 habitaciones completamente reformado en Cádiz capital. La vivienda se distribuye en cocina americana completamente nueva con una terracita y un amplio espacio de salón - comedor que da paso a la zona de dormitorios. Tiene una amplia terraza dando a la avenida que conecta el salón con uno de los dormitorios dando mucha amplitud visual y luminosidad. El piso cuenta con tres dormitorios, uno de ellos con armario empotrado, un baño completo y aseo. Si buscas una vivienda para entrar a vivir en Cádiz capital y completamente reformada no busques mas y consúltenos sin compromiso. Ideal tambien para inversores que busquen obtener rentabilidad alquilando tanto por temporadas como para larga duración gracias a su cercanía a la estación de Renfe de Segunda Aguada, parada de autobús y demás servicios como supermercados y todo tipo de comercios. ""Gastos notariales, registrales, impuesto de transmisiones, honorarios, gastos financieros, y otros gastos inherentes a la compraventa no están incluidos en el precio"".",True,good,False,False,2679.0,{'typology': 'flat'},"{'subtitle': 'Zona San José - Varela, Cádiz', 'title': 'Piso en Avenida de la sanidad'}",False,False,False,False,False,False,,,,
44,103941413,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/03/b3/1204938511.jpg,2401,21,3,292000.0,flat,sale,109.0,True,3,2,Zona San José - Varela,Cádiz,Cádiz,Zona San José - Varela,es,36.5126558,-6.2750929,False,https://www.idealista.com/inmueble/103941413/,1242,"Ponemos en venta este magnifico piso de 3 habitaciones completamente reformado en Cádiz capital. La vivienda se distribuye en cocina americana completamente nueva con una terracita y un amplio espacio de salón - comedor que da paso a la zona de dormitorios.  Tiene una amplia terraza dando a la avenida que conecta el salón con uno de los dormitorios dando mucha amplitud visual y luminosidad. El piso cuenta con tres dormitorios, uno de ellos con armario empotrado, un baño completo y aseo. Si buscas una vivienda para entrar a vivir en Cádiz capital y completamente reformada no busques mas y consúltenos sin compromiso. Ideal tambien para inversores que busquen obtener rentabilidad alquilando tanto por temporadas como para larga duración gracias a su cercanía a la estación de Renfe de Segunda Aguada, parada de autobús y demás servicios como supermercados y todo tipo de comercios. ""Gastos notariales, registrales, impuesto de transmisiones, honorarios, gastos financieros, y otros gastos inherentes a la compraventa no están incluidos en el precio"".",True,good,False,False,2679.0,{'typology': 'flat'},"{'subtitle': 'Zona San José - Varela, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
45,103945667,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/21/eb/1205068833.jpg,2401,21,3,292000.0,flat,sale,109.0,True,3,2,La Paz - Segunda Aguada - Loreto,Cádiz,Cádiz,La Paz - Segunda Aguada - Loreto,es,36.5132325,-6.2776217,False,https://www.idealista.com/inmueble/103945667/,1070,"Ponemos en venta este magnifico piso de 3 habitaciones completamente reformado en Cádiz capital. La vivienda se distribuye en cocina americana completamente nueva con una terracita y un amplio espacio de salón - comedor que da paso a la zona de dormitorios.  Tiene una amplia terraza dando a la avenida que conecta el salón con uno de los dormitorios dando mucha amplitud visual y luminosidad. El piso cuenta con tres dormitorios, uno de ellos con armario empotrado, un baño completo y aseo. Si buscas una vivienda para entrar a vivir en Cádiz capital y completamente reformada no busques mas y consúltenos sin compromiso. Ideal tambien para inversores que busquen obtener rentabilidad alquilando tanto por temporadas como para larga duración gracias a su cercanía a la estación de Renfe de Segunda Aguada, parada de autobús y demás servicios como supermercados y todo tipo de comercios. ""Gastos notariales, registrales, impuesto de transmisiones, honorarios, gastos financieros, y otros gastos inherentes a la compraventa no están incluidos en el precio"".",False,good,False,False,2679.0,{'typology': 'flat'},"{'subtitle': 'La Paz - Segunda Aguada - Loreto, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
46,100464830,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/d3/2d/1093953352.jpg,IR166314,63,12,995000.0,penthouse,sale,320.0,True,6,4,Paseo Marítimo,Cádiz,Cádiz,Playa Victoria - Paseo Marítimo,es,36.4986093,-6.2747909,False,https://www.idealista.com/inmueble/100464830/,2682,"NO COBRAMOS HONORARIOS AL COMPRADOR. GILMAR REAL ESTATE, esta vez, nos sorprende con este Ático con amplio castillete, en una última planta 12 con unas vistas impresionantes y dando la sensación de ir montado en un crucero desde una magnífica terraza de más 120 metros. Ciento veinte metros cuadrados de terraza, que hacen esquina, donde poder tener veladas, almuerzos, Barbacoas, etc. , todo con vistas al mar y orientación Sur ( todo el día sol). El inmueble dispone de seis dormitorios y cuatro cuartos de baños. Vivienda de 177m2 construidos, es ideal para actualizar y hacerla al gusto del comprador. cambio de distribución, hacer tipo Loft, conservar los 6 dormitorios, todas la posibilidades. En la cocina, tiene una escalera desde la cual se accede a un estudio con cuarto de baño y con acceso a una gran terraza, que se puede cerrar e incorporar a la vivienda legalmente y previa solicitud de licencia correspondiente (así se ha hecho en el ático de la otra escalera). La vivienda se encuentra en el Paseo Marítimo, con solo bajar estás en la playa, comercios, chiringuitos Restaurantes, farmacia, colegios, en fin, toda clase de servicios. La vivienda incluye dos plazas de garaje: una de 28 m2, en el que tienen cabida un coche grande y otro mediano, y otra adicional de 8 m2 para dos motos.  EN LA COMUNIDAD ESTÁ INCLUIDA EL AGUA. EL edificio, es un edificio señorial con conserje en horario comercial. Consta con un montacarga de grandes dimensiones para minusválidos, con acceso desde el garaje. No dejen de visitarlo sin compromiso   GILMAR Horario de lunes a viernes de 9.30 H a 20.00 H y Sábados de 10.00 H a 14.00 H. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Disponemos de más de 45 equipos especializados en distintas zonas al servicio de más de 120.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontraras 4.000 oportunidades más.",True,renew,False,True,3109.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Playa Victoria - Paseo Marítimo, Cádiz', 'title': 'Ático en Paseo Marítimo'}",True,True,False,False,False,False,"[{'name': 'seaViewsType', 'text': 'Vistas al mar'}]","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",{'groupDescription': 'Top'},
47,103982542,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/7b/e5/1210744822.jpg,MG193827,45,2,750000.0,flat,sale,162.0,True,2,2,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5372103,-6.2936866,False,https://www.idealista.com/inmueble/103982542/,1957,"NO COBRAMOS COMISIÓN AL COMPRADOR En el corazón del Centro Histórico de Cádiz, se encuentra esta impresionante vivienda en altura. Con una reforma total y un diseño elegante y sofisticado, este piso es sin duda una joya en el mercado inmobiliario. Su luminosidad es uno de los aspectos más destacados, gracias a sus amplios ventanales que permiten la entrada de luz natural durante todo el día. Con una superficie construida de 162.36 metros cuadrados, esta vivienda cuenta con dos amplios dormitorios, el principal con el baño en suite y vestidor, un salón comedor de aproximadamente 60 m2c con cocina integrada, de estilo industrial y completamente equipada con electrodomésticos de primera gama. Los acabados son de alta calidad, con suelos de hormigón pulido, revestimientos de paredes y armarios empotrados en madera de iroko macizo, ventanas oscilobatientes de perfil europeo, aire acondicionado y calefacción en toda la casa. Además, pertenece a la vivienda el uso de una terraza de 30 metros cuadrados en la azotea, ideal para disfrutar del clima mediterráneo y las vistas panorámicas de la ciudad. El piso se encuentra en una ubicación privilegiada, con una amplia variedad de servicios y comodidades a su alrededor, cercano a las murallas de San Carlos y la Alameda Apodaca, en pleno centro histórico conocido por su encanto y su rica historia. Con calles estrechas y empedradas, plazas llenas de vida y una gran cantidad de bares y restaurantes, este es el lugar perfecto para disfrutar de la auténtica vida gaditana.  GILMAR Horario de lunes a viernes de 9.30 H a 20.00 H y sábados de 10.00 H a 14.00 H. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Disponemos de más de 45 equipos especializados en distintas zonas al servicio de más de 120.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontraras 4.000 oportunidades más.",False,good,False,True,4630.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso'}",True,True,False,False,False,False,"[{'name': 'luxuryType', 'text': 'Lujo'}]",,{'groupDescription': 'Top'},
48,103983338,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/82/e3/1210757611.jpg,MG193834,28,2,319000.0,flat,sale,92.0,True,2,2,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5363604,-6.2920778,False,https://www.idealista.com/inmueble/103983338/,1807,"NO COBRAMOS COMISIÓN AL COMPRADOR Gilmar presenta este luminoso apartamento de 92 m2c con dos dormitorios y dos baños en el centro de Cádiz, cerca de la Plaza de España y de la Alameda Apodaca.  El inmueble, totalmente reformado en 2023 se distribuye en cocina totalmente equipada, práctica y funcional abierta, salón-comedor con muchísima luz, dos dormitorios amplios y dos baños completos, uno de ellos dentro del dormitorios principal. Además, el piso cuenta con una amplia terraza de 20 metros cuadrados en la azotea, perfecta para disfrutar del clima mediterráneo y de os atardeceres gaditanos. Por sus características es ideal tanto para residir como para rentabilizar.    GILMAR Horario de lunes a viernes de 9.30 H a 20.00 H y sábados de 10.00 H a 14.00 H. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Disponemos de más de 45 equipos especializados en distintas zonas al servicio de más de 120.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontraras 4.000 oportunidades más.",False,good,False,True,3467.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso'}",True,True,False,False,False,False,,,{'groupDescription': 'Top'},
49,102345398,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/22/40/1197124214.jpg,03334,25,5,510000.0,flat,sale,136.0,True,3,2,Playa Victoria - Paseo Marítimo,Cádiz,Cádiz,Playa Victoria - Paseo Marítimo,es,36.5058772,-6.2786724,False,https://www.idealista.com/inmueble/102345398/,1812,"La Segur Real Estate les ofrece esta espectacular vivienda en pleno corazón del Paseo Marítimo. El inmueble de 116m2 se encuentra ubicado en la quinta planta de un edificio adaptado a personas de movilidad reducida, con tres ascensores y portero físico. Su espacio se distribuye en tres dormitorios, salón-comedor con terraza acristalada, cocina con zona de cuarto lavadero, y dos cuartos de baño. Nos adentramos en la vivienda y nos situamos en el hall de entrada que nos da paso de frente al espacio de salón-comedor, muy amplio y luminoso gracias a la terraza acristalada que dispone la sala con vistas lateral al mar, . De nuevo en la entrada a mano izquierda encontramos el pasillo distribuidor que nos da paso a las habitaciones, dos de ellas individuales con ventanas al exterior y armarios empotrado y la tercera la principal, muy amplia con dos armarios empotrados, ventanas al exterior y acceso a baño privado con bañera hidromasaje. El segundo baño se encuentra separado por una falsa pared, que nos da opción de dos cuartos de baños independientes o un único baño. Por último hablamos de la espaciosa cocina con cuarto lavadero. Ubicación perfecta a tan solo unos pasos de la conocida playa de la Victoria, totalmente comunicada por los servicios de autobuses urbanos e interurbanos, trenes y taxis. En la zona encontrará todo tipo de servicios; colegios, supermercados, tiendas, farmacias, servicios profesionales.. . En pleno paseo marítimo lugar perfecto donde podrá disfrutar de maravillosos paseos, puestas de sol y días de playa. Infinidad de bares, restaurantes y chiringuitos, hoteles, locales de ocio. Un lugar perfecto para desconectar.    ""GASTOS NOTARIALES, REGISTRALES, IMPUESTOS Y HONORARIOS DE AGENCIA NO INCLUIDOS EN EL PRECIO. "".",True,good,False,True,3750.0,{'typology': 'flat'},"{'subtitle': 'Playa Victoria - Paseo Marítimo, Cádiz', 'title': 'Piso'}",True,False,True,True,False,False,"[{'name': 'seaViewsType', 'text': 'Vistas al mar'}]",,{'groupDescription': 'Top'},
0,102919557,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/cf/5a/1171784299.jpg,His-05734,33,2,374000.0,flat,sale,270.0,True,9,7,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5303433,-6.2935765,False,https://www.idealista.com/inmueble/102919557/,1333,"Bienvenidos a este impresionante piso, licenciado como vivienda para fines turísticos, que ofrece una experiencia de alojamiento sin igual. Con una distribución única, este lugar ofrece comodidades y amplias habitaciones para que disfrutes de una estancia verdaderamente especial. Al ingresar a este piso, te encontrarás con seis amplias habitaciones, cada una de ellas con su propio baño privado. Estas habitaciones están diseñadas pensando en tu comodidad, ofreciendo amplios espacios y una decoración moderna y elegante. Cada baño está equipado con todas las comodidades necesarias. Además de las habitaciones, este piso cuenta con un ala privada de uso personal. Aquí encontrarás una cocina, dormitorios y baño adicional. Esta amplia vivienda transmite un ambiente acogedor y espacioso en todas sus áreas. Los interiores están decorados con buen gusto, utilizando una combinación de colores neutros, muebles elegantes y detalles cuidadosamente seleccionados. Cada espacio ha sido diseñado para brindar confort y lujo a los huéspedes. Además posee un gran trastero en la azotea del edificio.",False,good,False,False,1385.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
